title,price,location,area,num_rooms,num_bedrooms,num_baths,Type_de_bien,Surface_de_la_parcelle,Etat,Annees,Type_du_sol,Nombre_detages,features,latitude,longitude,url
Villa eu R2 à Ben Arous,850 000 TND,"Ben Arous à
							Ben Arous",509,5,5,,Villa,,Bon état,,,,Jardin;Garage;Cuisine équipée,36.77228,10.22122,https://www.mubawab.tn/fr/a/8236124/villa-eu-r2-%C3%A0-ben-arous
Villa AquaLuxe S4,980 000 TND,"Hammamet Sud à
							Hammamet",360,5,5,,Villa,"514
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8049260/villa-aqualuxe-s4
A vendre une villa s4 a yakout alhamaoui,1 050 000 TND,"La Soukra à
							La Soukra",250,9,4,,Villa,,Nouveau,,,,Jardin;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8236200/a-vendre-une-villa-s4-a-yakout-alhamaoui
Maison inachevée à vendre à cité El Khalil,375 000 TND,"Cité El Khalil à
							La Marsa",160,3,4,,Maison,"150
								m²",Nouveau,,,,,36.876389,10.325278,https://www.mubawab.tn/fr/a/8234333/maison-inachev%C3%A9e-%C3%A0-vendre-%C3%A0-cit%C3%A9-el-khalil
A vendre maison de deux niveaux a corniche bizerte,480 000 TND,Bizerte,95,3,2,,Maison,"110
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Cuisine équipée,37.266667,9.866667,https://www.mubawab.tn/fr/a/8174176/a-vendre-maison-de-deux-niveaux-a-corniche-bizerte
À vendre charmant duplex,1 200 000 TND,"Nabeul à
							Nabeul",300,4,3,,Villa,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Entre-seul;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.45056,10.73505,https://www.mubawab.tn/fr/a/8137091/%C3%A0-vendre-charmant-duplex
Villa moderne avec piscine à vendre – Hammamet,650 000 TND,"Hammamet à
							Hammamet",770,6,4,,Villa,,Nouveau,,Parquet,,Jardin;Terrasse;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Double vitrage;Porte blindée;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8130471/villa-moderne-avec-piscine-%C3%A0-vendre-%E2%80%93-hammamet
Villa S4 Ennasr 2,1 300 000 TND,"Cité Ennasr 2 à
							Ariana Ville",380,4,4,,Villa,"491
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Cheminée;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/8139647/villa-s4-ennasr-2
Duplex Affascinante à Vendre Aux Berges du lac2,1 650 000 TND,"Les Berges Du Lac 2 à
							La Marsa",312,4,3,,Villa,,Bon état,,,,Climatisation;Chauffage central;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8012405/duplex-affascinante-%C3%A0-vendre-aux-berges-du-lac2
A Vendre Villa au Bardo,600 000 TND,"Le Bardo à
							Le Bardo",372,6,6,,Maison,,À rénover,,,,Jardin;Terrasse;Garage;Salon européen;Cuisine équipée,36.83017000000001,10.13736,https://www.mubawab.tn/fr/a/8204977/a-vendre-villa-au-bardo
Duplex Kassandra à Vendre Aux Berges du Lac2,650 000 TND,"Les Berges Du Lac 2 à
							La Marsa",105,3,2,,Villa,,Bon état,,,,Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8012318/duplex-kassandra-%C3%A0-vendre-aux-berges-du-lac2
Une opportunité à ne pas rater,2 200 000 TND,"Amilcar à
							Carthage",550,4,4,,Maison,"550
								m²",À rénover,,Carrelage,,Jardin;Terrasse;Garage;Piscine,36.51162,10.1941,https://www.mubawab.tn/fr/a/8231766/une-opportunit%C3%A9-%C3%A0-ne-pas-rater
Av villa jumelee hs a borj louzir,700 000 TND,"Borj Louzir à
							La Soukra",250,7,5,,Maison,"363
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Chambre rangement;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8234596/av-villa-jumelee-hs-a-borj-louzir
R2 Titré à 400 m plage baghdadi zone touristique,938 000 TND,Mahdia,520,24,12,,Maison,"462
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Vue sur mer;Entre-seul;Antenne parabolique;Climatisation,35.54494045759279,11.020428949804687,https://www.mubawab.tn/fr/a/8234744/r2-titr%C3%A9-%C3%A0-400-m-plage-baghdadi-zone-touristique
À vendre Villa S3 à 2 km de Yasmine Hammamet,690 000 TND,"Hammamet Sud à
							Hammamet",140,4,3,,Villa,"620
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Entre-seul;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8071572/%C3%A0-vendre-villa-s3-%C3%A0-2-km-de-yasmine-hammamet
Villa d’exception à khzema à Vendre,2 200 000 TND,Khezama Ouest,680,6,7,,Maison,"760
								m²",Bon état,,,,Jardin;Garage;Meublé;Entre-seul;Climatisation;Chauffage central;Sécurité;Cuisine équipée,35.7218,10.6179,https://www.mubawab.tn/fr/a/8164288/villa-d%E2%80%99exception-%C3%A0-khzema-%C3%A0-vendre
Un Réez de chaussée s3 à vendre à khzema sousse,850 000 TND,Khezama Est,,3,3,,Maison,,Nouveau,,Marbre,,Jardin;Terrasse;Garage;Piscine;Concierge;Sécurité,35.844,10.618753,https://www.mubawab.tn/fr/a/8027630/un-r%C3%A9ez-de-chauss%C3%A9e-s3-%C3%A0-vendre-%C3%A0-khzema-sousse
Villa inachevée en vente,675 000 TND,La Soukra,200,,,,Villa,,,,,,Jardin;Garage,36.883333,10.25,https://www.mubawab.tn/fr/a/8196605/villa-inachev%C3%A9e-en-vente
Étage de Villa À Vendre – Riadh El Andalous,520 000 TND,"Riadh al Andalous à
							Ariana Ville",190,4,3,,Maison,,Bon état,,,,Garage;Chambre rangement;Climatisation;Chauffage central;Cuisine équipée,36.8625,10.19556,https://www.mubawab.tn/fr/a/8182980/%C3%A9tage-de-villa-%C3%A0-vendre-%E2%80%93-riadh-el-andalous
Spacieux Appartement S4 À Vendre Aux Jardins De Carthage,Prix à consulter,"Les Jardins de Carthage à
							Le Kram",207,,4,,Maison,,,,,,Terrasse;Garage;Entre-seul;Sécurité;Four;Machine à laver,36.8555704,10.291834,https://www.mubawab.tn/fr/a/8227603/spacieux-appartement-s4-%C3%A0-vendre-aux-jardins-de-carthage
A vendre un Duplex S3 a la soukra,939 000 TND,"Chotrana 1 à
							La Soukra",200,3,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Piscine;Concierge;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.883333,10.25,https://www.mubawab.tn/fr/a/8087778/a-vendre-un-duplex-s3-a-la-soukra
A vendre villa S6 a la Soukra Chotrana 2,Prix à consulter,"Chotrana 2 à
							La Soukra",375,6,6,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Salon européen;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four;Micro-ondes,36.883333,10.25,https://www.mubawab.tn/fr/a/8171959/a-vendre-villa-s6-a-la-soukra-chotrana-2
Villa à vendre Bellevue,Prix à consulter,"Bellevue à
							El Ouardia",500,5,4,,Maison,"550
								m²",Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Porte blindée,36.774317960132635,10.187079435083005,https://www.mubawab.tn/fr/a/8235017/villa-%C3%A0-vendre-bellevue
A Vendre Prestigieuse Villa A Chotrana2,Prix à consulter,"Chotrana 2 à
							La Soukra",600,9,5,,Villa,"2010
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Piscine;Concierge;Chambre rangement;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée,36.88333299999999,10.25,https://www.mubawab.tn/fr/a/8234780/a-vendre-prestigieuse-villa-a-chotrana2
Vente Villa Alhambra S3,1 100 000 TND,"Hammamet Sud à
							Hammamet",320,3,3,,Villa,"1012
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Chambre rangement;Meublé;Entre-seul;Salon européen;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8055932/vente-villa-alhambra-s3
Vente Villa Deniz S3,890 000 TND,"Hammamet Sud à
							Hammamet",340,5,4,,Villa,"500
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8195202/vente-villa-deniz-s3
Vente Villa Rimes S3,395 000 TND,"Hammamet Sud à
							Hammamet",160,4,3,,Villa,"300
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Piscine;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8215873/vente-villa-rimes-s3
Vente Villa Pureté S3,650 000 TND,"Hammamet Sud à
							Hammamet",140,4,3,,Villa,,Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Entre-seul;Antenne parabolique;Cheminée;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8053087/vente-villa-puret%C3%A9-s3
Vente Villa al Lail S4,600 000 TND,"Hammamet à
							Hammamet",240,6,4,,Villa,"250
								m²",Bon état,,,,Jardin;Terrasse;Vue sur les montagnes;Cheminée;Chauffage central;Sécurité;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8068730/vente-villa-al-lail-s4
Vente Villa Abbie S4,670 000 TND,"Hammamet à
							Hammamet",202,5,4,,Villa,,Nouveau,,,,Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée;Four;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/7911897/vente-villa-abbie-s4
Vente Villa Serein S3,730 000 TND,"Hammamet Sud à
							Hammamet",250,4,3,,Villa,"590
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Meublé;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.40108,10.61457,https://www.mubawab.tn/fr/a/8225893/vente-villa-serein-s3
Un duplex s5 au lac1,950 000 TND,"Les Berges Du Lac 1 à
							La Marsa",350,6,5,,Villa,,Bon état,,,,Jardin;Garage;Concierge;Chambre rangement;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée,36.876389,10.325278,https://www.mubawab.tn/fr/a/8152443/un-duplex-s5-au-lac1
Maison à vendre tebourba,150 000 TND,"Bir Ezzitoun à
							Tebourba",100,1,2,,Maison,"270
								m²",Nouveau,,,,Cheminée,36.8094099,9.9089889,https://www.mubawab.tn/fr/a/8235247/maison-%C3%A0-vendre-tebourba
A Vendre Une Villa à Bhira Bizerte,Prix à consulter,Bizerte,275,6,4,,Villa,"434
								m²",Bon état,,Parquet,,Jardin;Terrasse;Garage;Entre-seul,37.266667,9.866667,https://www.mubawab.tn/fr/a/8232925/a-vendre-une-villa-%C3%A0-bhira-bizerte
Maison 590m a vendre à bellevue tunisienne ouardia,670 000 TND,"Bellevue à
							El Ouardia",590,2,4,,Maison,"590
								m²",À rénover,,,,Jardin;Terrasse;Garage;Entre-seul;Climatisation;Chauffage central,36.778348094553294,10.189584244410803,https://www.mubawab.tn/fr/a/8233150/maison-590m-a-vendre-%C3%A0-bellevue-tunisienne-ouardia
Duplex à vendre,Prix à consulter,La Medina,200,1,5,,Maison,"150
								m²",Bon état,,,,Terrasse;Cuisine équipée,36.81881,10.16596,https://www.mubawab.tn/fr/a/8233171/duplex-%C3%A0-vendre
A vendre Maison cité 20 Mars Sidi Hassine Sijoumi,129 000 TND,"Sidi Hassine à
							Sidi Hassine",120,4,3,,Maison,"140
								m²",Bon état,,Carrelage,,Jardin;Terrasse;Garage;Vue sur les montagnes;Chambre rangement;Porte blindée,36.7464924040749,10.10632739842059,https://www.mubawab.tn/fr/a/8211367/a-vendre-maison-cit%C3%A9-20-mars-sidi-hassine-sijoumi
A vendre une villa a la soukra,Prix à consulter,"Cité de l'aéroport à
							La Soukra",250,7,7,,Maison,"300
								m²",À rénover,,,,Jardin;Terrasse;Garage;Antenne parabolique;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8233302/a-vendre-une-villa-a-la-soukra
Maison a vendre,Prix à consulter,"Naassen à
							Fouchana",50,1,1,,Maison,"50
								m²",Bon état,,Marbre,,,36.69229,10.23481,https://www.mubawab.tn/fr/a/8233388/maison-a-vendre
Ferme présidentielle,800 000 TND,Menzel Bouzelfa,400,4,12,,Villa,"10000
								m²",Nouveau,,Parquet,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Concierge;Chambre rangement;Meublé;Entre-seul;Climatisation;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Machine à laver;Micro-ondes,36.6814,10.5849,https://www.mubawab.tn/fr/a/8233394/ferme-pr%C3%A9sidentielle
Charmante villa architecture Grecque tout près de,420 000 TND,Soliman,155,2,4,,Maison,"400
								m²",Bon état,,,,Jardin;Terrasse;Garage;Entre-seul;Antenne parabolique;Climatisation;Chauffage central;Porte blindée;Cuisine équipée,36.73204297749494,10.472458480684198,https://www.mubawab.tn/fr/a/8222471/charmante-villa-architecture-grecque-tout-pr%C3%A8s-de
Maison en Duplex Residence Gammarth Harrouch,420 000 TND,"Gammarth Village à
							La Marsa",124,5,3,,Maison,,Bon état,,Carrelage,,Jardin;Terrasse;Garage;Vue sur les montagnes;Climatisation;Chauffage central,36.876389,10.325278,https://www.mubawab.tn/fr/a/8233450/maison-en-duplex-residence-gammarth-harrouch
Maison à vendre – Emplacement idéal et prestations,Prix à consulter,"Midoune à
							Midoun",500,2,3,,Maison,"750
								m²",À rénover,,,,Jardin;Terrasse;Garage;Chambre rangement,33.8182675,11.0027267,https://www.mubawab.tn/fr/a/8233651/maison-%C3%A0-vendre-%E2%80%93-emplacement-id%C3%A9al-et-prestations
A vendre Une maison avec deux magasins,440 000 TND,"Cité Taher Haddad à
							El Mourouj",209,,4,,Maison,"110
								m²",Bon état,,,,Jardin;Garage;Salon européen;Cheminée;Climatisation;Chauffage central;Cuisine équipée,36.71710749999997,10.2147208,https://www.mubawab.tn/fr/a/8220379/a-vendre-une-maison-avec-deux-magasins
Villa S3 avec piscine à Gammarth,1 150 000 TND,"La Marsa à
							La Marsa",220,4,3,,Villa,,Bon état,,Carrelage,,Jardin;Terrasse;Garage;Piscine;Entre-seul;Salon européen;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Micro-ondes,36.876389,10.325278,https://www.mubawab.tn/fr/a/8083280/villa-s3-avec-piscine-%C3%A0-gammarth
A Vendre Villa S5,800 000 TND,M'saken,405,6,5,,Villa,"548
								m²",Bon état,,,,Jardin;Terrasse;Garage;Climatisation;Sécurité;Double vitrage;Cuisine équipée;Réfrigérateur;Four;Machine à laver,35.72945,10.58333,https://www.mubawab.tn/fr/a/8219920/a-vendre-villa-s5
A Vendre Villa d’angle S4,790 000 TND,M'saken,195,5,4,,Villa,"318
								m²",Nouveau,,,,Jardin;Terrasse;Garage;Climatisation;Chauffage central;Sécurité;Cuisine équipée,35.72945,10.58333,https://www.mubawab.tn/fr/a/8219894/a-vendre-villa-d%E2%80%99angle-s4
Villa sur trois niveaux à Vendre,1 600 000 TND,M'saken,1200,12,7,,Villa,"537
								m²",Bon état,,,,Jardin;Terrasse;Garage;Chambre rangement;Entre-seul;Climatisation;Chauffage central;Sécurité;Porte blindée;Cuisine équipée,35.72945,10.58333,https://www.mubawab.tn/fr/a/8224406/villa-sur-trois-niveaux-%C3%A0-vendre
À vendre – villa avec piscine,Prix à consulter,"Djerba à
							Djerba",111,8,4,,Villa,"111
								m²",Bon état,,,,Jardin;Terrasse;Garage;Piscine;Climatisation;Cuisine équipée,33.8075978,10.8451467,https://www.mubawab.tn/fr/a/8162527/%C3%A0-vendre-%E2%80%93-villa-avec-piscine
"Villa avec jardin et piscine, Carthage",Prix à consulter,"Carthage à
							Carthage",1050,8,5,,Villa,"650
								m²",À rénover,,Carrelage,,Jardin;Terrasse;Garage;Piscine;Cheminée;Climatisation;Chauffage central;Cuisine équipée;Four,36.856599999999986,10.3258,https://www.mubawab.tn/fr/a/8061380/villa-avec-jardin-et-piscine-carthage
"Duplex S3 moderne avec piscine, Gammarth supérieur",1 580 000 TND,"Gammarth Supérieur à
							La Marsa",155,4,3,,Villa,"160
								m²",Nouveau,,,,Jardin;Terrasse;Vue sur mer;Piscine;Concierge;Chambre rangement;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.876389,10.325278,https://www.mubawab.tn/fr/a/8216784/duplex-s3-moderne-avec-piscine-gammarth-sup%C3%A9rieur
Vente villa de maitre aux Berges du Lac 1,6 200 000 TND,"Les Berges Du Lac 1 à
							La Marsa",750,7,5,,Villa,"1320
								m²",Bon état,,Marbre,,Jardin;Terrasse;Garage;Piscine;Chambre rangement;Climatisation;Chauffage central;Double vitrage;Porte blindée;Cuisine équipée;Réfrigérateur;Four;Micro-ondes,36.876389,10.325278,https://www.mubawab.tn/fr/a/8233787/vente-villa-de-maitre-aux-berges-du-lac-1
Villa jumelée en vente,780 000 TND,"Cité Olympique à
							Cité El Khadra",300,,,,Villa,,,,,,Terrasse,36.8359851,10.1911249,https://www.mubawab.tn/fr/a/8176521/villa-jumel%C3%A9e-en-vente
À Vendre Villa pieds dans l'eau à Chatt Mariem sou,2 500 000 TND,"Chott Meriem à
							Akouda",1160,4,4,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Vue sur mer;Chambre rangement;Entre-seul;Cheminée;Climatisation;Chauffage central;Sécurité;Cuisine équipée,35.951365,10.54783,https://www.mubawab.tn/fr/a/8214372/%C3%A0-vendre-villa-pieds-dans-l-eau-%C3%A0-chatt-mariem-sou
À Vendre Villa pieds dans l'eau chatt mariem Souss,2 500 000 TND,"Chott Meriem à
							Akouda",810,8,8,,Villa,,Bon état,,,,Jardin;Terrasse;Garage;Vue sur mer;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée,35.951365,10.54783,https://www.mubawab.tn/fr/a/8227365/%C3%A0-vendre-villa-pieds-dans-l-eau-chatt-mariem-souss
Villa à vendre à Chotrana,1 000 000 TND,"Chotrana 3 à
							La Soukra",280,11,8,,Villa,,Nouveau,,,,Jardin;Garage;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8233873/villa-%C3%A0-vendre-%C3%A0-chotrana
À vendre – Villa jumelée S4 avec piscine et jardin,1 570 000 TND,"Cité El Khalil à
							La Marsa",300,6,4,,Maison,,Nouveau,,,,Jardin;Terrasse;Garage;Ascenseur;Piscine;Chambre rangement;Meublé;Salon européen;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.876389,10.325278,https://www.mubawab.tn/fr/a/8221649/%C3%A0-vendre-%E2%80%93-villa-jumel%C3%A9e-s4-avec-piscine-et-jardin
Triplex Vigiane à Vendre à La Soukra,1 200 000 TND,"La Soukra à
							La Soukra",330,5,3,,Villa,"143
								m²",Bon état,,,,Jardin;Garage;Piscine;Climatisation;Chauffage central;Cuisine équipée,36.883333,10.25,https://www.mubawab.tn/fr/a/8062746/triplex-vigiane-%C3%A0-vendre-%C3%A0-la-soukra
A vendre une villa neuve à Hammam Sousse,435 000 TND,Hammam Sousse Gharbi,206,4,3,,Villa,,Nouveau,,Marbre,,Terrasse;Garage;Antenne parabolique;Climatisation;Chauffage central;Porte blindée;Cuisine équipée;Four,35.79,10.56,https://www.mubawab.tn/fr/a/8234032/a-vendre-une-villa-neuve-%C3%A0-hammam-sousse
Belle villa à vendre à Hammamet sud,1 500 000 TND,"Hammamet Sud à
							Hammamet",4000,5,4,,Villa,,Bon état,,,,Jardin;Terrasse;Piscine;Concierge;Cheminée;Climatisation;Chauffage central;Sécurité;Double vitrage;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/8234044/belle-villa-%C3%A0-vendre-%C3%A0-hammamet-sud
Villa S6 avec piscine à jinen beni khiar,1 280 000 TND,"Beni Khiar à
							Beni Khiar",400,7,6,,Villa,"555
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur mer;Piscine;Chambre rangement;Antenne parabolique;Climatisation;Chauffage central;Sécurité;Double vitrage;Porte blindée;Cuisine équipée;Four,36.451223658275694,10.778197555541992,https://www.mubawab.tn/fr/a/8178610/villa-s6-avec-piscine-%C3%A0-jinen-beni-khiar
Villa Zahra Kharrouba Hammamet Nord,750 000 TND,"Hammamet Nord à
							Hammamet",350,4,4,,Maison,"280
								m²",Nouveau,,Marbre,,Jardin;Terrasse;Garage;Vue sur les montagnes;Piscine;Chambre rangement;Climatisation;Chauffage central;Sécurité;Cuisine équipée,36.40108,10.61457,https://www.mubawab.tn/fr/a/7840942/villa-zahra-kharrouba-hammamet-nord
Villa cité el fawez jardin del menzah,1 200 000 TND,"Les Jardins d'El Menzah 2 à
							Ariana Ville",770,7,5,,Villa,,Nouveau,,,,Jardin;Garage;Piscine;Entre-seul,36.8625,10.19556,https://www.mubawab.tn/fr/a/8191428/villa-cit%C3%A9-el-fawez-jardin-del-menzah
